
Predictions were generated on 26-Mar-2019 at 06:11:00 using FAST (v8.16.00a-bjj, 27-Jul-2016), compiled as a 64-bit application using double precision
 linked with  NWTC Subroutine Library (v2.09.00, 23-Jul-2016); ElastoDyn (v1.04.00a-bjj, 26-Jul-2016); OpenFOAM Integration (v1.00.00a-bjj, 11-Aug-2015); AeroDyn (v15.03.00, 27-Jul-2016); HydroDyn (v2.05.01, 27-Jul-2016)

Description from the FAST input file: FAST Certification Test #01: NREL 5.0 MW Baseline Wind Turbine (Onshore)

Time      	Wind1VelX 	Wind1VelY 	Wind1VelZ 	OoPDefl1  	IPDefl1   	TwstDefl1 	BldPitch1 	Azimuth   	RotSpeed  	RotTorq   	GenSpeed  	TTDspFA   	TTDspSS   	TTDspTwst 	Spn2MLxb1 	Spn2MLyb1 	RootFxb1  	RootFyb1  	RootFzb1  	RootMxb1  	RootMyb1  	RootMzb1  	LSSGagMya 	LSSGagMza 	YawBrFxp  	YawBrFyp  	YawBrFzp  	YawBrMxp  	YawBrMyp  	YawBrMzp  	TwrBsFxt  	TwrBsFyt  	TwrBsFzt  	TwrBsMxt  	TwrBsMyt  	TwrBsMzt  	Wave1Elev 	HydroFxi  	HydroFyi  	HydroFzi  	HydroMxi  	HydroMyi  	HydroMzi  
(s)       	(m/s)     	(m/s)     	(m/s)     	(m)       	(m)       	(deg)     	(deg)     	(deg)     	(rpm)     	(kN·m)    	(rpm)     	(m)       	(m)       	(deg)     	(kN·m)    	(kN·m)    	(kN)      	(kN)      	(kN)      	(kN·m)    	(kN·m)    	(kN·m)    	(kN·m)    	(kN·m)    	(kN)      	(kN)      	(kN)      	(kN·m)    	(kN·m)    	(kN·m)    	(kN)      	(kN)      	(kN)      	(kN·m)    	(kN·m)    	(kN·m)    	(m)       	(N)       	(N)       	(N)       	(N·m)     	(N·m)     	(N·m)     
    3.0400	 8.439E+00	 8.478E-03	 9.099E-02	 3.675E+00	-5.067E-01	 0.000E+00	 0.000E+00	 1.670E+02	 9.155E+00	 3.888E+03	 8.881E+02	 6.530E-02	-2.511E-02	 0.000E+00	 1.303E+02	 1.797E+03	 1.751E+02	-6.621E+01	 5.055E+02	 1.724E+03	 6.455E+03	 3.806E+00	 2.076E+03	 1.483E+02	 1.771E+02	 2.596E+01	-3.435E+03	 3.846E+03	-4.872E+02	-6.944E-14	 9.752E+01	 4.303E+01	-6.843E+03	 6.613E+02	 1.003E+04	 6.202E-01	-2.093E+00	 7.958E+06	 6.939E-13	 4.619E+07	-1.113E-11	-1.060E+08	-3.990E-11
    3.0500	 8.436E+00	 6.965E-03	 8.999E-02	 3.670E+00	-4.960E-01	 0.000E+00	 0.000E+00	 1.675E+02	 9.155E+00	 3.835E+03	 8.881E+02	 6.375E-02	-2.483E-02	 0.000E+00	 1.169E+02	 1.794E+03	 1.748E+02	-6.360E+01	 5.059E+02	 1.654E+03	 6.444E+03	 4.149E-01	 2.083E+03	 1.391E+02	 1.757E+02	 2.612E+01	-3.431E+03	 3.792E+03	-4.811E+02	 9.054E-14	 9.188E+01	 4.107E+01	-6.838E+03	 6.968E+02	 9.696E+03	 5.980E-01	-2.073E+00	 7.943E+06	-4.163E-13	 4.619E+07	 4.443E-11	-1.064E+08	 4.448E-11
    3.0600	 8.436E+00	 6.965E-03	 8.999E-02	 3.666E+00	-4.855E-01	 0.000E+00	 0.000E+00	 1.681E+02	 9.155E+00	 3.781E+03	 8.881E+02	 6.228E-02	-2.456E-02	 0.000E+00	 1.028E+02	 1.792E+03	 1.729E+02	-6.100E+01	 5.061E+02	 1.586E+03	 6.419E+03	 2.615E+00	 2.067E+03	 1.061E+02	 1.733E+02	 2.635E+01	-3.427E+03	 3.739E+03	-4.538E+02	-2.720E-14	 8.741E+01	 3.890E+01	-6.835E+03	 7.382E+02	 9.403E+03	 5.785E-01	-2.052E+00	 7.928E+06	 8.327E-13	 4.619E+07	 2.220E-12	-1.068E+08	 1.153E-10
    3.0700	 8.436E+00	 6.965E-03	 8.999E-02	 3.662E+00	-4.751E-01	 0.000E+00	 0.000E+00	 1.686E+02	 9.155E+00	 3.728E+03	 8.881E+02	 6.089E-02	-2.429E-02	 0.000E+00	 9.173E+01	 1.789E+03	 1.750E+02	-5.811E+01	 5.069E+02	 1.516E+03	 6.437E+03	 6.600E+00	 2.049E+03	 1.404E+02	 1.714E+02	 2.652E+01	-3.423E+03	 3.684E+03	-4.355E+02	-5.007E-14	 8.335E+01	 3.669E+01	-6.830E+03	 7.819E+02	 9.131E+03	 5.594E-01	-2.031E+00	 7.913E+06	 1.388E-13	 4.619E+07	 6.661E-12	-1.072E+08	-2.654E-11
    3.0800	 8.436E+00	 6.965E-03	 8.999E-02	 3.658E+00	-4.648E-01	 0.000E+00	 0.000E+00	 1.692E+02	 9.155E+00	 3.672E+03	 8.881E+02	 5.959E-02	-2.403E-02	 0.000E+00	 7.850E+01	 1.787E+03	 1.747E+02	-5.561E+01	 5.072E+02	 1.449E+03	 6.428E+03	 6.801E+00	 2.068E+03	 1.314E+02	 1.705E+02	 2.668E+01	-3.419E+03	 3.627E+03	-4.434E+02	-1.198E-13	 7.897E+01	 3.445E+01	-6.827E+03	 8.277E+02	 8.863E+03	 5.396E-01	-2.010E+00	 7.898E+06	 4.163E-13	 4.618E+07	 3.109E-11	-1.077E+08	 7.098E-11
    3.0900	 8.432E+00	 5.597E-03	 8.917E-02	 3.654E+00	-4.546E-01	 0.000E+00	 0.000E+00	 1.697E+02	 9.155E+00	 3.612E+03	 8.881E+02	 5.837E-02	-2.378E-02	 0.000E+00	 6.520E+01	 1.785E+03	 1.730E+02	-5.313E+01	 5.076E+02	 1.384E+03	 6.405E+03	 1.590E+00	 2.031E+03	 9.718E+01	 1.672E+02	 2.666E+01	-3.416E+03	 3.569E+03	-4.016E+02	 3.331E-14	 7.677E+01	 3.228E+01	-6.824E+03	 8.727E+02	 8.660E+03	 5.238E-01	-1.990E+00	 7.883E+06	-5.551E-13	 4.618E+07	-5.108E-11	-1.081E+08	-6.221E-11
    3.1000	 8.432E+00	 5.597E-03	 8.917E-02	 3.650E+00	-4.446E-01	 0.000E+00	 0.000E+00	 1.703E+02	 9.155E+00	 3.550E+03	 8.881E+02	 5.724E-02	-2.353E-02	 0.000E+00	 5.295E+01	 1.785E+03	 1.726E+02	-5.051E+01	 5.081E+02	 1.316E+03	 6.391E+03	 6.482E+00	 2.022E+03	 9.450E+01	 1.652E+02	 2.643E+01	-3.414E+03	 3.506E+03	-3.900E+02	-3.902E-14	 7.427E+01	 3.026E+01	-6.821E+03	 9.152E+02	 8.462E+03	 5.066E-01	-1.969E+00	 7.868E+06	-5.551E-13	 4.618E+07	 2.216E-12	-1.085E+08	-3.469E-14
    3.1100	 8.432E+00	 5.597E-03	 8.917E-02	 3.646E+00	-4.348E-01	 0.000E+00	 0.000E+00	 1.708E+02	 9.155E+00	 3.489E+03	 8.881E+02	 5.619E-02	-2.330E-02	 0.000E+00	 3.997E+01	 1.778E+03	 1.726E+02	-4.838E+01	 5.084E+02	 1.258E+03	 6.394E+03	 9.693E+00	 2.032E+03	 6.996E+01	 1.637E+02	 2.624E+01	-3.411E+03	 3.446E+03	-3.935E+02	 7.871E-14	 7.188E+01	 2.830E+01	-6.819E+03	 9.569E+02	 8.278E+03	 4.897E-01	-1.948E+00	 7.853E+06	 1.943E-12	 4.618E+07	-3.552E-11	-1.089E+08	 1.776E-11
    3.1200	 8.432E+00	 5.597E-03	 8.917E-02	 3.643E+00	-4.252E-01	 0.000E+00	 0.000E+00	 1.714E+02	 9.155E+00	 3.423E+03	 8.881E+02	 5.523E-02	-2.307E-02	 0.000E+00	 2.797E+01	 1.776E+03	 1.722E+02	-4.594E+01	 5.089E+02	 1.195E+03	 6.383E+03	 7.976E+00	 2.019E+03	 5.932E+01	 1.613E+02	 2.571E+01	-3.409E+03	 3.381E+03	-3.799E+02	-1.160E-14	 7.066E+01	 2.660E+01	-6.816E+03	 9.932E+02	 8.135E+03	 4.744E-01	-1.927E+00	 7.838E+06	-2.776E-13	 4.618E+07	-1.555E-11	-1.093E+08	 1.067E-10
    3.1300	 8.428E+00	 4.307E-03	 8.822E-02	 3.639E+00	-4.157E-01	 0.000E+00	 0.000E+00	 1.719E+02	 9.155E+00	 3.357E+03	 8.881E+02	 5.435E-02	-2.284E-02	 0.000E+00	 1.650E+01	 1.776E+03	 1.717E+02	-4.346E+01	 5.095E+02	 1.132E+03	 6.369E+03	 8.921E+00	 2.007E+03	 5.545E+01	 1.591E+02	 2.500E+01	-3.407E+03	 3.316E+03	-3.697E+02	 1.286E-13	 6.997E+01	 2.510E+01	-6.814E+03	 1.026E+03	 8.016E+03	 4.597E-01	-1.907E+00	 7.823E+06	 0.000E+00	 4.618E+07	-3.107E-11	-1.097E+08	-1.790E-11
    3.1400	 8.428E+00	 4.307E-03	 8.822E-02	 3.635E+00	-4.066E-01	 0.000E+00	 0.000E+00	 1.725E+02	 9.155E+00	 3.278E+03	 8.881E+02	 5.356E-02	-2.263E-02	 0.000E+00	 5.036E+00	 1.775E+03	 1.698E+02	-4.081E+01	 5.099E+02	 1.069E+03	 6.343E+03	 2.943E+00	 2.000E+03	 4.535E+01	 1.566E+02	 2.366E+01	-3.405E+03	 3.239E+03	-3.640E+02	-8.771E-15	 6.950E+01	 2.411E+01	-6.813E+03	 1.048E+03	 7.916E+03	 4.442E-01	-1.886E+00	 7.807E+06	 6.939E-13	 4.618E+07	-8.873E-12	-1.102E+08	 7.102E-11
    3.1500	 8.428E+00	 4.307E-03	 8.822E-02	 3.632E+00	-3.976E-01	 0.000E+00	 0.000E+00	 1.730E+02	 9.155E+00	 3.227E+03	 8.881E+02	 5.286E-02	-2.243E-02	 0.000E+00	-6.191E+00	 1.771E+03	 1.717E+02	-3.913E+01	 5.105E+02	 1.017E+03	 6.358E+03	 1.568E+01	 1.997E+03	 2.825E+01	 1.551E+02	 2.347E+01	-3.404E+03	 3.189E+03	-3.622E+02	-1.368E-13	 6.984E+01	 2.251E+01	-6.812E+03	 1.080E+03	 7.845E+03	 4.332E-01	-1.865E+00	 7.792E+06	-8.327E-13	 4.618E+07	-2.220E-12	-1.106E+08	-1.067E-10
    3.1600	 8.428E+00	 4.307E-03	 8.822E-02	 3.628E+00	-3.890E-01	 0.000E+00	 0.000E+00	 1.736E+02	 9.155E+00	 3.160E+03	 8.881E+02	 5.224E-02	-2.223E-02	 0.000E+00	-1.667E+01	 1.769E+03	 1.716E+02	-3.680E+01	 5.111E+02	 9.591E+02	 6.350E+03	 9.866E+00	 1.989E+03	 2.703E+01	 1.531E+02	 2.237E+01	-3.403E+03	 3.124E+03	-3.598E+02	-1.641E-13	 7.041E+01	 2.159E+01	-6.811E+03	 1.100E+03	 7.792E+03	 4.210E-01	-1.844E+00	 7.777E+06	 2.776E-13	 4.618E+07	 3.108E-11	-1.110E+08	-1.776E-11
    3.1700	 8.424E+00	 2.856E-03	 8.711E-02	 3.624E+00	-3.805E-01	 0.000E+00	 0.000E+00	 1.741E+02	 9.155E+00	 3.083E+03	 8.881E+02	 5.171E-02	-2.204E-02	 0.000E+00	-2.740E+01	 1.767E+03	 1.701E+02	-3.457E+01	 5.115E+02	 9.036E+02	 6.328E+03	 8.536E+00	 1.989E+03	 7.130E+00	 1.511E+02	 2.074E+01	-3.403E+03	 3.050E+03	-3.632E+02	 1.387E-13	 7.105E+01	 2.114E+01	-6.810E+03	 1.110E+03	 7.753E+03	 4.081E-01	-1.824E+00	 7.761E+06	-8.327E-13	 4.618E+07	-4.663E-11	-1.114E+08	 3.549E-11
    3.1800	 8.424E+00	 2.856E-03	 8.711E-02	 3.621E+00	-3.724E-01	 0.000E+00	 0.000E+00	 1.747E+02	 9.155E+00	 3.017E+03	 8.881E+02	 5.127E-02	-2.186E-02	 0.000E+00	-3.763E+01	 1.768E+03	 1.677E+02	-3.228E+01	 5.122E+02	 8.471E+02	 6.292E+03	-5.219E+00	 1.941E+03	-1.997E+01	 1.477E+02	 1.943E+01	-3.402E+03	 2.987E+03	-3.255E+02	 8.141E-14	 7.343E+01	 2.056E+01	-6.810E+03	 1.121E+03	 7.766E+03	 4.000E-01	-1.803E+00	 7.746E+06	-4.163E-13	 4.618E+07	 2.664E-11	-1.118E+08	-3.535E-11
    3.1900	 8.424E+00	 2.856E-03	 8.711E-02	 3.617E+00	-3.646E-01	 0.000E+00	 0.000E+00	 1.752E+02	 9.155E+00	 2.940E+03	 8.881E+02	 5.092E-02	-2.169E-02	 0.000E+00	-4.611E+01	 1.761E+03	 1.708E+02	-3.020E+01	 5.124E+02	 7.989E+02	 6.326E+03	 3.064E+01	 2.001E+03	 1.487E+01	 1.486E+02	 1.751E+01	-3.402E+03	 2.912E+03	-3.862E+02	 3.220E-15	 7.282E+01	 2.055E+01	-6.810E+03	 1.122E+03	 7.719E+03	 3.853E-01	-1.782E+00	 7.730E+06	-2.776E-13	 4.618E+07	-1.553E-11	-1.123E+08	-5.319E-11
    3.2000	 8.424E+00	 2.856E-03	 8.711E-02	 3.613E+00	-3.571E-01	 0.000E+00	 0.000E+00	 1.758E+02	 9.155E+00	 2.873E+03	 8.881E+02	 5.065E-02	-2.153E-02	 0.000E+00	-5.590E+01	 1.759E+03	 1.707E+02	-2.862E+01	 5.128E+02	 7.538E+02	 6.318E+03	 7.182E+00	 2.013E+03	-1.805E+01	 1.477E+02	 1.606E+01	-3.403E+03	 2.848E+03	-4.014E+02	 2.851E-13	 7.391E+01	 2.030E+01	-6.810E+03	 1.127E+03	 7.724E+03	 3.755E-01	-1.761E+00	 7.715E+06	 5.551E-13	 4.618E+07	 1.776E-11	-1.127E+08	-1.422E-10
    3.2100	 8.420E+00	 2.243E-03	 8.610E-02	 3.609E+00	-3.499E-01	 0.000E+00	 0.000E+00	 1.763E+02	 9.155E+00	 2.806E+03	 8.881E+02	 5.047E-02	-2.138E-02	 0.000E+00	-6.432E+01	 1.758E+03	 1.691E+02	-2.633E+01	 5.135E+02	 7.022E+02	 6.292E+03	 1.384E+01	 1.974E+03	-2.672E+01	 1.451E+02	 1.440E+01	-3.403E+03	 2.784E+03	-3.750E+02	 2.817E-13	 7.657E+01	 2.016E+01	-6.811E+03	 1.131E+03	 7.776E+03	 3.690E-01	-1.742E+00	 7.691E+06	-4.163E-13	 4.618E+07	-1.777E-11	-1.130E+08	 0.000E+00
    3.2200	 8.420E+00	 2.243E-03	 8.610E-02	 3.605E+00	-3.430E-01	 0.000E+00	 0.000E+00	 1.769E+02	 9.155E+00	 2.729E+03	 8.881E+02	 5.038E-02	-2.124E-02	 0.000E+00	-7.222E+01	 1.758E+03	 1.679E+02	-2.431E+01	 5.139E+02	 6.544E+02	 6.267E+03	-4.421E+00	 1.981E+03	-4.060E+01	 1.442E+02	 1.234E+01	-3.404E+03	 2.711E+03	-3.887E+02	 7.500E-14	 7.783E+01	 2.039E+01	-6.812E+03	 1.127E+03	 7.807E+03	 3.596E-01	-1.724E+00	 7.668E+06	 4.163E-13	 4.617E+07	-8.890E-12	-1.133E+08	 1.066E-10
    3.2300	 8.420E+00	 2.243E-03	 8.610E-02	 3.601E+00	-3.364E-01	 0.000E+00	 0.000E+00	 1.774E+02	 9.155E+00	 2.676E+03	 8.881E+02	 5.038E-02	-2.111E-02	 0.000E+00	-8.058E+01	 1.753E+03	 1.686E+02	-2.280E+01	 5.143E+02	 6.163E+02	 6.276E+03	 2.636E+01	 1.979E+03	-6.267E+01	 1.439E+02	 1.122E+01	-3.406E+03	 2.660E+03	-3.955E+02	-4.065E-13	 7.966E+01	 1.997E+01	-6.814E+03	 1.137E+03	 7.859E+03	 3.541E-01	-1.705E+00	 7.645E+06	-4.163E-13	 4.617E+07	 1.775E-11	-1.135E+08	 0.000E+00
    3.2400	 8.420E+00	 2.243E-03	 8.610E-02	 3.596E+00	-3.303E-01	 0.000E+00	 0.000E+00	 1.780E+02	 9.155E+00	 2.614E+03	 8.881E+02	 5.046E-02	-2.099E-02	 0.000E+00	-8.732E+01	 1.750E+03	 1.686E+02	-2.102E+01	 5.147E+02	 5.754E+02	 6.269E+03	 6.649E+00	 1.979E+03	-7.329E+01	 1.435E+02	 9.727E+00	-3.408E+03	 2.601E+03	-4.037E+02	 1.782E-14	 8.123E+01	 1.981E+01	-6.816E+03	 1.143E+03	 7.917E+03	 3.482E-01	-1.686E+00	 7.622E+06	 9.714E-13	 4.617E+07	 8.886E-12	-1.138E+08	-1.066E-10
    3.2500	 8.416E+00	 1.610E-03	 8.454E-02	 3.592E+00	-3.244E-01	 0.000E+00	 0.000E+00	 1.785E+02	 9.155E+00	 2.543E+03	 8.881E+02	 5.063E-02	-2.087E-02	 0.000E+00	-9.355E+01	 1.748E+03	 1.682E+02	-1.911E+01	 5.150E+02	 5.339E+02	 6.256E+03	 1.745E+01	 1.984E+03	-7.865E+01	 1.435E+02	 7.829E+00	-3.410E+03	 2.533E+03	-4.163E+02	-1.050E-13	 8.250E+01	 1.989E+01	-6.817E+03	 1.146E+03	 7.977E+03	 3.415E-01	-1.667E+00	 7.599E+06	-2.776E-13	 4.617E+07	 4.427E-12	-1.141E+08	 7.097E-11
    3.2600	 8.416E+00	 1.610E-03	 8.454E-02	 3.587E+00	-3.190E-01	 0.000E+00	 0.000E+00	 1.791E+02	 9.155E+00	 2.476E+03	 8.881E+02	 5.089E-02	-2.077E-02	 0.000E+00	-1.004E+02	 1.748E+03	 1.636E+02	-1.721E+01	 5.155E+02	 4.931E+02	 6.198E+03	-2.616E+01	 1.946E+03	-1.345E+02	 1.420E+02	 6.177E+00	-3.412E+03	 2.471E+03	-3.917E+02	 2.138E-13	 8.478E+01	 1.973E+01	-6.820E+03	 1.155E+03	 8.072E+03	 3.382E-01	-1.648E+00	 7.575E+06	-8.327E-13	 4.617E+07	-1.331E-11	-1.144E+08	-7.107E-11
    3.2700	 8.416E+00	 1.610E-03	 8.454E-02	 3.582E+00	-3.139E-01	 0.000E+00	 0.000E+00	 1.796E+02	 9.155E+00	 2.420E+03	 8.881E+02	 5.124E-02	-2.068E-02	 0.000E+00	-1.035E+02	 1.742E+03	 1.697E+02	-1.551E+01	 5.155E+02	 4.597E+02	 6.260E+03	 5.190E+01	 2.005E+03	-6.743E+01	 1.450E+02	 4.868E+00	-3.414E+03	 2.414E+03	-4.493E+02	 1.719E-13	 8.461E+01	 1.935E+01	-6.822E+03	 1.170E+03	 8.116E+03	 3.315E-01	-1.629E+00	 7.552E+06	-1.249E-12	 4.617E+07	 3.995E-11	-1.147E+08	 3.574E-11
    3.2800	 8.416E+00	 1.610E-03	 8.454E-02	 3.577E+00	-3.091E-01	 0.000E+00	 0.000E+00	 1.802E+02	 9.155E+00	 2.369E+03	 8.881E+02	 5.167E-02	-2.059E-02	 0.000E+00	-1.089E+02	 1.739E+03	 1.700E+02	-1.455E+01	 5.157E+02	 4.331E+02	 6.256E+03	 1.266E+00	 2.031E+03	-1.149E+02	 1.469E+02	 4.015E+00	-3.417E+03	 2.365E+03	-4.807E+02	 1.009E-13	 8.502E+01	 1.859E+01	-6.825E+03	 1.193E+03	 8.184E+03	 3.278E-01	-1.610E+00	 7.529E+06	-2.082E-13	 4.617E+07	-4.440E-11	-1.150E+08	-7.111E-11
    3.2900	 8.412E+00	 1.312E-03	 8.363E-02	 3.571E+00	-3.047E-01	 0.000E+00	 0.000E+00	 1.807E+02	 9.155E+00	 2.307E+03	 8.881E+02	 5.219E-02	-2.052E-02	 0.000E+00	-1.127E+02	 1.737E+03	 1.674E+02	-1.235E+01	 5.160E+02	 3.948E+02	 6.224E+03	 1.894E+01	 2.001E+03	-1.237E+02	 1.467E+02	 2.603E+00	-3.420E+03	 2.306E+03	-4.628E+02	-5.224E-14	 8.684E+01	 1.802E+01	-6.828E+03	 1.216E+03	 8.297E+03	 3.259E-01	-1.591E+00	 7.505E+06	 6.939E-14	 4.617E+07	-1.778E-11	-1.153E+08	-3.556E-11
    3.3000	 8.412E+00	 1.312E-03	 8.363E-02	 3.566E+00	-3.007E-01	 0.000E+00	 0.000E+00	 1.813E+02	 9.155E+00	 2.258E+03	 8.881E+02	 5.279E-02	-2.045E-02	 0.000E+00	-1.157E+02	 1.737E+03	 1.681E+02	-1.112E+01	 5.164E+02	 3.671E+02	 6.217E+03	-5.385E+00	 2.003E+03	-1.445E+02	 1.482E+02	 1.891E+00	-3.424E+03	 2.258E+03	-4.728E+02	 1.997E-13	 8.780E+01	 1.696E+01	-6.831E+03	 1.250E+03	 8.397E+03	 3.246E-01	-1.572E+00	 7.482E+06	-2.776E-13	 4.617E+07	-4.432E-12	-1.156E+08	 7.118E-11
    3.3100	 8.412E+00	 1.312E-03	 8.363E-02	 3.560E+00	-2.970E-01	 0.000E+00	 0.000E+00	 1.818E+02	 9.155E+00	 2.201E+03	 8.881E+02	 5.348E-02	-2.040E-02	 0.000E+00	-1.196E+02	 1.730E+03	 1.661E+02	-9.283E+00	 5.162E+02	 3.374E+02	 6.200E+03	 2.428E+01	 2.024E+03	-1.684E+02	 1.506E+02	 8.811E-01	-3.427E+03	 2.203E+03	-5.004E+02	-1.171E-14	 8.799E+01	 1.597E+01	-6.835E+03	 1.285E+03	 8.490E+03	 3.217E-01	-1.553E+00	 7.458E+06	-2.776E-13	 4.617E+07	 3.553E-11	-1.158E+08	 3.553E-10
    3.3200	 8.412E+00	 1.312E-03	 8.363E-02	 3.554E+00	-2.937E-01	 0.000E+00	 0.000E+00	 1.824E+02	 9.155E+00	 2.157E+03	 8.881E+02	 5.425E-02	-2.035E-02	 0.000E+00	-1.216E+02	 1.727E+03	 1.659E+02	-7.969E+00	 5.164E+02	 3.134E+02	 6.192E+03	 4.439E+00	 2.015E+03	-1.940E+02	 1.521E+02	 4.898E-01	-3.431E+03	 2.160E+03	-5.005E+02	-2.096E-13	 8.914E+01	 1.452E+01	-6.839E+03	 1.330E+03	 8.615E+03	 3.222E-01	-1.534E+00	 7.435E+06	 2.776E-13	 4.617E+07	-4.426E-12	-1.161E+08	-1.065E-10
    3.3300	 8.407E+00	 1.195E-03	 8.227E-02	 3.548E+00	-2.907E-01	 0.000E+00	 0.000E+00	 1.829E+02	 9.155E+00	 2.113E+03	 8.881E+02	 5.510E-02	-2.031E-02	 0.000E+00	-1.226E+02	 1.725E+03	 1.672E+02	-6.469E+00	 5.165E+02	 2.881E+02	 6.197E+03	 2.386E+01	 2.038E+03	-1.918E+02	 1.551E+02	 1.222E-01	-3.435E+03	 2.116E+03	-5.283E+02	 4.169E-13	 8.952E+01	 1.296E+01	-6.842E+03	 1.380E+03	 8.730E+03	 3.215E-01	-1.515E+00	 7.411E+06	-6.939E-13	 4.617E+07	-1.333E-11	-1.164E+08	 1.388E-13
    3.3400	 8.407E+00	 1.195E-03	 8.227E-02	 3.542E+00	-2.880E-01	 0.000E+00	 0.000E+00	 1.835E+02	 9.155E+00	 2.070E+03	 8.881E+02	 5.604E-02	-2.028E-02	 0.000E+00	-1.246E+02	 1.725E+03	 1.641E+02	-5.282E+00	 5.168E+02	 2.662E+02	 6.154E+03	-2.527E+01	 2.022E+03	-2.598E+02	 1.568E+02	-5.821E-02	-3.439E+03	 2.075E+03	-5.275E+02	-2.726E-13	 9.070E+01	 1.122E+01	-6.847E+03	 1.434E+03	 8.876E+03	 3.231E-01	-1.496E+00	 7.388E+06	 0.000E+00	 4.617E+07	-2.661E-11	-1.167E+08	 1.420E-10
    3.3500	 8.407E+00	 1.195E-03	 8.227E-02	 3.536E+00	-2.857E-01	 0.000E+00	 0.000E+00	 1.840E+02	 9.155E+00	 2.034E+03	 8.881E+02	 5.705E-02	-2.026E-02	 0.000E+00	-1.230E+02	 1.718E+03	 1.679E+02	-3.317E+00	 5.165E+02	 2.415E+02	 6.194E+03	 4.927E+01	 2.044E+03	-1.941E+02	 1.600E+02	-1.601E-01	-3.443E+03	 2.035E+03	-5.471E+02	-3.253E-14	 9.165E+01	 9.361E+00	-6.850E+03	 1.492E+03	 9.024E+03	 3.243E-01	-1.477E+00	 7.364E+06	-1.388E-13	 4.617E+07	 1.776E-11	-1.170E+08	-7.105E-11
    3.3600	 8.407E+00	 1.195E-03	 8.227E-02	 3.530E+00	-2.837E-01	 0.000E+00	 0.000E+00	 1.846E+02	 9.155E+00	 2.006E+03	 8.881E+02	 5.815E-02	-2.025E-02	 0.000E+00	-1.235E+02	 1.715E+03	 1.679E+02	-2.542E+00	 5.165E+02	 2.280E+02	 6.188E+03	-2.518E-01	 2.080E+03	-2.469E+02	 1.640E+02	 3.236E-01	-3.447E+03	 2.007E+03	-5.894E+02	-2.622E-13	 9.190E+01	 7.165E+00	-6.855E+03	 1.558E+03	 9.167E+03	 3.262E-01	-1.458E+00	 7.340E+06	-4.857E-13	 4.617E+07	 3.553E-11	-1.173E+08	 7.092E-11
    3.3700	 8.403E+00	 1.291E-03	 8.125E-02	 3.523E+00	-2.820E-01	 0.000E+00	 0.000E+00	 1.851E+02	 9.155E+00	 1.970E+03	 8.881E+02	 5.932E-02	-2.024E-02	 0.000E+00	-1.229E+02	 1.712E+03	 1.668E+02	-8.692E-01	 5.165E+02	 2.061E+02	 6.171E+03	 2.483E+01	 2.068E+03	-2.598E+02	 1.661E+02	 3.538E-01	-3.452E+03	 1.971E+03	-5.880E+02	 1.493E-13	 9.377E+01	 5.223E+00	-6.859E+03	 1.620E+03	 9.358E+03	 3.295E-01	-1.439E+00	 7.317E+06	 3.469E-14	 4.617E+07	-2.221E-11	-1.176E+08	-2.132E-10
    3.3800	 8.403E+00	 1.291E-03	 8.125E-02	 3.517E+00	-2.805E-01	 0.000E+00	 0.000E+00	 1.857E+02	 9.155E+00	 1.935E+03	 8.881E+02	 6.058E-02	-2.025E-02	 0.000E+00	-1.221E+02	 1.711E+03	 1.637E+02	 6.170E-01	 5.167E+02	 1.860E+02	 6.128E+03	-2.347E+01	 2.052E+03	-3.034E+02	 1.680E+02	 4.185E-01	-3.456E+03	 1.936E+03	-5.864E+02	-3.891E-14	 9.580E+01	 3.327E+00	-6.863E+03	 1.681E+03	 9.565E+03	 3.332E-01	-1.420E+00	 7.293E+06	 4.163E-13	 4.617E+07	-2.665E-11	-1.179E+08	 7.105E-11
    3.3900	 8.403E+00	 1.291E-03	 8.125E-02	 3.511E+00	-2.793E-01	 0.000E+00	 0.000E+00	 1.862E+02	 9.155E+00	 1.926E+03	 8.881E+02	 6.191E-02	-2.026E-02	 0.000E+00	-1.208E+02	 1.708E+03	 1.674E+02	 1.392E+00	 5.163E+02	 1.775E+02	 6.166E+03	 4.607E+01	 2.105E+03	-3.117E+02	 1.733E+02	 1.484E+00	-3.461E+03	 1.923E+03	-6.421E+02	-4.829E-14	 9.681E+01	 8.496E-01	-6.868E+03	 1.752E+03	 9.755E+03	 3.377E-01	-1.401E+00	 7.269E+06	-7.980E-13	 4.617E+07	 1.776E-11	-1.181E+08	 7.095E-11
    3.4000	 8.403E+00	 1.291E-03	 8.125E-02	 3.505E+00	-2.784E-01	 0.000E+00	 0.000E+00	 1.868E+02	 9.155E+00	 1.915E+03	 8.881E+02	 6.332E-02	-2.028E-02	 0.000E+00	-1.193E+02	 1.704E+03	 1.678E+02	 2.181E+00	 5.164E+02	 1.684E+02	 6.165E+03	 2.669E+00	 2.111E+03	-3.549E+02	 1.765E+02	 2.455E+00	-3.465E+03	 1.911E+03	-6.609E+02	 1.239E-13	 9.918E+01	-1.432E+00	-6.873E+03	 1.820E+03	 9.988E+03	 3.445E-01	-1.382E+00	 7.245E+06	-5.551E-13	 4.617E+07	 4.439E-11	-1.184E+08	-2.133E-10
